,Instrument,Date,TR.UpstreamScope3PurchasedGoodsAndServices
22335,1662.T,2022,32000.0
22336,1662.T,2023,48000.0
22337,1662.T,2024,50000.0
22346,MRLM.L,2024,377.7
22352,EHTH.OQ,2021,13929.0
22353,EHTH.OQ,2022,13929.0
22354,EHTH.OQ,2023,13929.0
22360,RIO.L,2020,19300000.0
22361,RIO.L,2021,19500000.0
22362,RIO.L,2022,16700000.0
22363,RIO.L,2023,15200000.0
22364,RIO.L,2024,14800000.0
22370,GBCO.CA,2021,33.0
22371,GBCO.CA,2022,303.0
22372,GBCO.CA,2023,5879.0
22373,GBCO.CA,2024,10021.0
22377,PNDORA.CO,2019,183603.0
22378,PNDORA.CO,2020,157908.0
22379,PNDORA.CO,2021,185862.0
22380,PNDORA.CO,2022,212035.0
22381,PNDORA.CO,2023,152804.0
22382,PNDORA.CO,2024,172707.0
22385,PLD.N,2018,461330.0
22386,PLD.N,2019,102565.0
22387,PLD.N,2020,150590.0
22388,PLD.N,2021,109818.0
22389,PLD.N,2022,107224.0
22390,PLD.N,2023,138990.0
22391,PLD.N,2024,133016.0
22398,ERMT.PA,2022,962000.0
22399,ERMT.PA,2023,1099800.0
22400,ERMT.PA,2024,746300.0
22404,030200.KS,2019,18119.0
22405,030200.KS,2020,17124.0
22406,030200.KS,2021,1013379.0
22407,030200.KS,2022,978114.0
22408,030200.KS,2023,1200407.602
22409,030200.KS,2024,869914.0
22414,8801.T,2020,1199000.0
22415,8801.T,2021,1788000.0
22416,8801.T,2022,1209000.0
22417,8801.T,2023,1658000.0
22418,8801.T,2024,1554000.0
22422,K.N,2019,5940000.0
22424,K.N,2021,5333000.0
22425,K.N,2022,4724000.0
22435,9007.T,2023,56912.0
22436,9007.T,2024,66842.0
22441,MCK.N,2020,25242171.0
22442,MCK.N,2021,25589944.0
22443,MCK.N,2022,26662002.0
22444,MCK.N,2023,28173399.0
22445,MCK.N,2024,31925992.0
22449,KHC.OQ,2019,18282750.0
22450,KHC.OQ,2020,18537494.0
22451,KHC.OQ,2021,21111697.0
22452,KHC.OQ,2022,18204280.0
22453,KHC.OQ,2023,17483259.0
22454,KHC.OQ,2024,17771567.0
22462,3774.T,2023,168748.0
22463,3774.T,2024,225029.0
22467,1102.TW,2019,168427.0
22468,1102.TW,2020,186926.0
22469,1102.TW,2021,184467.0
22471,1102.TW,2023,33587.0
22472,1102.TW,2024,3379.0
22476,SKFb.ST,2019,1675800.0
22478,SKFb.ST,2021,1276571.0
22479,SKFb.ST,2022,1294825.0
22480,SKFb.ST,2023,1614721.0
22481,SKFb.ST,2024,1410542.0
22485,6586.T,2019,77781.0
22486,6586.T,2020,521468.0
22487,6586.T,2021,558566.0
22488,6586.T,2022,2393877.0
22489,6586.T,2023,2366229.0
22490,6586.T,2024,1283190.0
22496,BRTI.NS,2021,29209.63
22497,BRTI.NS,2022,231893.0
22498,BRTI.NS,2023,222792.0
22499,BRTI.NS,2024,133411.0
22502,7951.T,2018,437000.0
22503,7951.T,2019,481000.0
22504,7951.T,2020,486000.0
22505,7951.T,2021,396000.0
22506,7951.T,2022,414000.0
22507,7951.T,2023,386000.0
22508,7951.T,2024,310000.0
22516,BTS.BK,2023,400.79
22517,BTS.BK,2024,944.05
22525,UNSP.NS,2023,1517877.0
22526,UNSP.NS,2024,1573789.0
22534,8306.T,2023,550821.0
22535,8306.T,2024,522999.0
22540,OKTA.OQ,2020,27568.0
22541,OKTA.OQ,2021,24457.0
22542,OKTA.OQ,2022,42819.0
22543,OKTA.OQ,2023,48300.0
22544,OKTA.OQ,2024,54158.0
22551,CEAB3.SA,2022,110160.38
22552,CEAB3.SA,2023,230466.87
22553,CEAB3.SA,2024,293775.05
22559,267270.KS,2021,632.0
22560,267270.KS,2022,675.0
22561,267270.KS,2023,27967.6
22566,CTSH.OQ,2019,181179.0
22567,CTSH.OQ,2020,170778.0
22568,CTSH.OQ,2021,171200.0
22569,CTSH.OQ,2022,156113.0
22570,CTSH.OQ,2023,190530.0
22571,CTSH.OQ,2024,174199.0
22578,WOW.AX,2022,24600000.0
22579,WOW.AX,2023,27900000.0
22580,WOW.AX,2024,27700000.0
22584,CMCSA.OQ,2019,4222163.0
22585,CMCSA.OQ,2020,3756283.0
22586,CMCSA.OQ,2021,3946691.0
22587,CMCSA.OQ,2022,2848571.0
22588,CMCSA.OQ,2023,3466000.0
22589,CMCSA.OQ,2024,2711000.0
22597,6618.HK,2023,27940.31
22598,6618.HK,2024,99871.89
22606,ONTF.N,2023,6114.0
22607,ONTF.N,2024,4179.0
22611,BEKB.BR,2019,4874911.0
22613,BEKB.BR,2021,5446554.0
22614,BEKB.BR,2022,4762032.0
22615,BEKB.BR,2023,4583329.0
22616,BEKB.BR,2024,4478390.0
22620,DHG.I,2019,18902.0
22621,DHG.I,2020,8578.0
22622,DHG.I,2021,11083.0
22623,DHG.I,2022,25073.0
22624,DHG.I,2023,43293.0
22625,DHG.I,2024,34886.0
22632,O5G.DE,2022,55225.21
22633,O5G.DE,2023,42424.36
22634,O5G.DE,2024,32439.34
22641,PZZA.OQ,2022,1222400.0
22642,PZZA.OQ,2023,201434.0
22649,NEMAKA.MX,2021,3219514.39
22650,NEMAKA.MX,2022,3415155.0
22651,NEMAKA.MX,2023,3263354.16
22652,NEMAKA.MX,2024,2948824.83
22656,4755.T,2019,516001.0
22657,4755.T,2020,176669.0
22658,4755.T,2021,673142.0
22659,4755.T,2022,1606349.0
22660,4755.T,2023,1357198.0
22661,4755.T,2024,1236074.0
22669,TRUE.BK,2023,78090.0
22670,TRUE.BK,2024,104111.0
22677,SBOE.VI,2022,57813.0
22678,SBOE.VI,2023,66244.0
22679,SBOE.VI,2024,66386.0
22686,BAB.L,2022,506647.0
22687,BAB.L,2023,506501.0
22688,BAB.L,2024,510102.0
22696,BOA.CS,2023,407.37
22697,BOA.CS,2024,274.09
22701,ABBN.S,2019,5760000.0
22702,ABBN.S,2020,5760000.0
22703,ABBN.S,2021,5346000.0
22704,ABBN.S,2022,16068000.0
22705,ABBN.S,2023,12566000.0
22706,ABBN.S,2024,9521000.0
22714,HLS.AX,2023,4310.9
22715,HLS.AX,2024,4416.8
22718,3101.T,2018,463000.0
22719,3101.T,2019,489000.0
22720,3101.T,2020,656000.0
22721,3101.T,2021,1028000.0
22722,3101.T,2022,1707000.0
22723,3101.T,2023,2055000.0
22724,3101.T,2024,1894092.0
22733,DSCV.L,2024,147265.492
22739,AEP.OQ,2021,595845.0
22740,AEP.OQ,2022,527681.0
22741,AEP.OQ,2023,2293613.0
22742,AEP.OQ,2024,2769807.0
22757,MULTI.OL,2021,7399.0
22758,MULTI.OL,2022,10670.0
22759,MULTI.OL,2023,11408.0
22760,MULTI.OL,2024,11923.0
22767,OVH.PA,2022,10186.0
22768,OVH.PA,2023,6557.0
22769,OVH.PA,2024,9032.0
22772,5411.T,2018,13048000.0
22773,5411.T,2019,13371000.0
22774,5411.T,2020,12557000.0
22775,5411.T,2021,11026000.0
22776,5411.T,2022,17244000.0
22777,5411.T,2023,19750000.0
22778,5411.T,2024,19118000.0
22782,DELTA.BK,2019,9786.0
22783,DELTA.BK,2020,10298.52
22784,DELTA.BK,2021,14671.16
22785,DELTA.BK,2022,15990.74
22786,DELTA.BK,2023,17876.62
22787,DELTA.BK,2024,6643.62
22793,WPHB.KL,2021,10395.0
22794,WPHB.KL,2022,10209.0
22795,WPHB.KL,2023,10553.0
22796,WPHB.KL,2024,9382.0
22801,ZBRA.OQ,2020,536400.0
22802,ZBRA.OQ,2021,671600.0
22803,ZBRA.OQ,2022,748800.0
22804,ZBRA.OQ,2023,569800.0
22810,CEMEXCPO.MX,2020,5700000.0
22811,CEMEXCPO.MX,2021,5000000.0
22812,CEMEXCPO.MX,2022,6253786.85
22813,CEMEXCPO.MX,2023,5900000.0
22814,CEMEXCPO.MX,2024,4800000.0
22820,SVEDb.ST,2021,36394.1
22821,SVEDb.ST,2022,36423.9
22822,SVEDb.ST,2023,35836.7
22823,SVEDb.ST,2024,54464.0
22835,CEN.NZ,2018,47507.0
22836,CEN.NZ,2019,35267.0
22837,CEN.NZ,2020,11915.0
22838,CEN.NZ,2021,16699.0
22839,CEN.NZ,2022,6371.0
22840,CEN.NZ,2023,6197.0
22841,CEN.NZ,2024,6522.0
22847,AUTO.OL,2021,181524.1
22848,AUTO.OL,2022,361312.1
22849,AUTO.OL,2023,410036.6
22850,AUTO.OL,2024,285679.6
22858,TPT.L,2023,114125.0
22859,TPT.L,2024,116051.0
22862,NG.L,2018,2590249.0
22863,NG.L,2019,4972507.0
22864,NG.L,2020,6482000.0
22865,NG.L,2021,6570000.0
22866,NG.L,2022,6404000.0
22867,NG.L,2023,4136000.0
22868,NG.L,2024,4266000.0
22875,6488.TWO,2022,352052.82
22876,6488.TWO,2023,391352.12
22877,6488.TWO,2024,482007.07
22881,5301.T,2019,469000.0
22882,5301.T,2020,189000.0
22883,5301.T,2021,341000.0
22884,5301.T,2022,1343000.0
22885,5301.T,2023,1125000.0
22886,5301.T,2024,967000.0
22893,ANIM.MI,2022,8271.0
22894,ANIM.MI,2023,4541.0
22895,ANIM.MI,2024,5808.0
22901,GRAB.OQ,2021,58268.0
22902,GRAB.OQ,2022,155576.0
22903,GRAB.OQ,2023,214845.0
22904,GRAB.OQ,2024,180010.0
22910,RENE.LS,2021,16469.0
22911,RENE.LS,2022,19099.0
22912,RENE.LS,2023,8818.0
22913,RENE.LS,2024,5971.0
22918,CME.OQ,2020,85703.0
22919,CME.OQ,2021,86895.0
22920,CME.OQ,2022,94687.0
22921,CME.OQ,2023,56013.0
22922,CME.OQ,2024,63244.0
22930,VPBN.S,2023,77.1
22937,4768.T,2021,1749945.0
22938,4768.T,2022,1746074.0
22939,4768.T,2023,1995592.0
22940,4768.T,2024,2557843.0
22947,CRL.N,2022,287207.0
22948,CRL.N,2023,282680.0
22957,NDAFI.HE,2023,1642.0
22958,NDAFI.HE,2024,1863.0
22964,BBAS3.SA,2021,1599.75
22965,BBAS3.SA,2022,1804.775
22966,BBAS3.SA,2023,1507.752
22967,BBAS3.SA,2024,2097.359
22972,KESKOB.HE,2020,7258000.0
22973,KESKOB.HE,2021,6885000.0
22974,KESKOB.HE,2022,6129500.0
22975,KESKOB.HE,2023,10745800.0
22976,KESKOB.HE,2024,5844593.0
22982,EPLI.NS,2021,360759.0
22983,EPLI.NS,2022,355225.0
22984,EPLI.NS,2023,411794.0
22985,EPLI.NS,2024,335610.0
22991,TATE.L,2021,1078782.0
22992,TATE.L,2022,1085269.0
22993,TATE.L,2023,940282.0
22994,TATE.L,2024,894888.0
23001,JUBN.NS,2022,494611.0
23002,JUBN.NS,2023,467923.0
23009,LINDEX.HE,2021,201246.0
23010,LINDEX.HE,2022,219132.0
23011,LINDEX.HE,2023,171082.0
23012,LINDEX.HE,2024,173317.0
23018,SBMO.AS,2021,370124.0
23019,SBMO.AS,2022,356056.0
23020,SBMO.AS,2023,179822.0
23021,SBMO.AS,2024,268292.0
23024,6503.T,2018,6700000.0
23025,6503.T,2019,7050000.0
23026,6503.T,2020,8459000.0
23027,6503.T,2021,9454000.0
23028,6503.T,2022,10099000.0
23029,6503.T,2023,11947000.0
23030,6503.T,2024,11282000.0
23038,2013.HK,2023,14.27
23047,688561.SS,2023,197.5
23048,688561.SS,2024,19916.52
23053,3099.T,2020,2540720.0
23054,3099.T,2021,2286587.0
23055,3099.T,2022,2485483.0
23056,3099.T,2023,2960085.0
23057,3099.T,2024,3721489.0
23064,SMHNn.DE,2022,150770.0
23065,SMHNn.DE,2023,181085.0
23066,SMHNn.DE,2024,87373.0
23072,PGE.WA,2021,821824.0
23073,PGE.WA,2022,497790.0
23074,PGE.WA,2023,1136201.0
23083,ENEV3.SA,2023,569981.0
23090,2588.HK,2021,60.0
23091,2588.HK,2022,54.0
23101,MEDA.S,2023,1403.41
23102,MEDA.S,2024,1893.33
23107,BFH.N,2020,1785.0
23108,BFH.N,2021,119740.0
23109,BFH.N,2022,124890.0
23110,BFH.N,2023,128396.0
23111,BFH.N,2024,73803.0
23115,MLKN.OQ,2019,1784.0
23117,MLKN.OQ,2021,580133.0
23118,MLKN.OQ,2022,392542.0
23119,MLKN.OQ,2023,364457.0
23120,MLKN.OQ,2024,293841.0
23127,NAAS.OQ,2022,1758.78
23128,NAAS.OQ,2023,2470.55
23129,NAAS.OQ,2024,998.79
23133,PMET.KL,2019,557022.0
23134,PMET.KL,2020,2820800.0
23135,PMET.KL,2021,3902400.0
23136,PMET.KL,2022,4928800.0
23137,PMET.KL,2023,4250600.0
23138,PMET.KL,2024,4127600.0
23146,DSV.CO,2023,189000.0
23147,DSV.CO,2024,183000.0
23153,285130.KS,2021,210236.0
23154,285130.KS,2022,220997.0
23155,285130.KS,2023,246771.0
23156,285130.KS,2024,412683.0
23163,IHPI.L,2022,979.0
23164,IHPI.L,2023,1353.0
23165,IHPI.L,2024,1370.0
23173,ILC.SN,2023,14636.0
23174,ILC.SN,2024,16148.0
23181,300979.SZ,2022,932589.0
23182,300979.SZ,2023,844284.0
23183,300979.SZ,2024,1125149.0
23190,NETCG.CO,2022,41371.9
23191,NETCG.CO,2023,49736.3
23192,NETCG.CO,2024,54580.8
23200,HELN.S,2023,586.0
23201,HELN.S,2024,584.0
23208,4061.T,2022,815045.0
23209,4061.T,2023,846855.9
23210,4061.T,2024,779585.0
23216,PTEC.L,2021,41031.0
23217,PTEC.L,2022,32138.0
23218,PTEC.L,2023,22027.0
23219,PTEC.L,2024,34605.0
23224,9202.T,2020,986600.0
23225,9202.T,2021,624900.0
23226,9202.T,2022,548800.0
23227,9202.T,2023,753000.0
23228,9202.T,2024,971400.0
23233,KOF.PA,2020,7746.0
23234,KOF.PA,2021,12169.0
23235,KOF.PA,2022,11170.0
23236,KOF.PA,2023,11176.0
23237,KOF.PA,2024,9216.0
23244,TKOO.PA,2022,5715.0
23245,TKOO.PA,2023,5536.0
23246,TKOO.PA,2024,5750.0
23250,CGO.TO,2019,155746.0
23251,CGO.TO,2020,93717.0
23252,CGO.TO,2021,100175.0
23253,CGO.TO,2022,78908.0
23254,CGO.TO,2023,108738.0
23258,EMR.N,2018,0.0
23259,EMR.N,2019,0.0
23260,EMR.N,2020,1675000.0
23261,EMR.N,2021,1126500.0
23262,EMR.N,2022,1008800.0
23263,EMR.N,2023,1044700.0
23264,EMR.N,2024,1037500.0
23268,SOPR.PA,2019,221311.0
23269,SOPR.PA,2020,189406.0
23270,SOPR.PA,2021,259011.0
23271,SOPR.PA,2022,269837.0
23272,SOPR.PA,2023,285988.0
23273,SOPR.PA,2024,248879.0
23281,EVT.AX,2023,156403.0
23290,AKER.OL,2023,34819.0
23295,AGES.BR,2019,265.0
23296,AGES.BR,2020,180.0
23297,AGES.BR,2021,2809.0
23298,AGES.BR,2022,2956.0
23299,AGES.BR,2023,454.0
23300,AGES.BR,2024,20728.0
23303,AZN.L,2018,4555560.0
23304,AZN.L,2019,3637033.0
23305,AZN.L,2020,4005685.0
23306,AZN.L,2021,4400747.0
23307,AZN.L,2022,4480479.0
23308,AZN.L,2023,3760683.0
23309,AZN.L,2024,3751482.0
23317,293490.KQ,2023,4741.24
23322,FLS.CO,2019,1600000.0
23324,FLS.CO,2021,1800000.0
23325,FLS.CO,2022,1600000.0
23326,FLS.CO,2023,1200000.0
23327,FLS.CO,2024,1300000.0
23332,HIAB.HE,2020,1630000.0
23333,HIAB.HE,2021,1733800.0
23334,HIAB.HE,2022,1639200.0
23335,HIAB.HE,2023,2072800.0
23336,HIAB.HE,2024,349668.0
23343,LESL.OQ,2022,141785.0
23344,LESL.OQ,2023,102263.0
23351,CMBN.S,2021,23372.0
23352,CMBN.S,2022,26700.0
23353,CMBN.S,2023,29800.0
23354,CMBN.S,2024,27800.0
23361,TUNE.L,2022,43714.0
23362,TUNE.L,2023,47045.0
23363,TUNE.L,2024,37872.0
23370,TIXT.TO,2022,41869.0
23371,TIXT.TO,2023,32029.0
23372,TIXT.TO,2024,41498.0
23376,ILMN.OQ,2019,72915.0
23378,ILMN.OQ,2021,100351.0
23379,ILMN.OQ,2022,138563.0
23380,ILMN.OQ,2023,131929.0
23381,ILMN.OQ,2024,62264.0
23386,RKT.L,2020,5793000.0
23387,RKT.L,2021,6010000.0
23388,RKT.L,2022,5337416.0
23389,RKT.L,2023,4239379.0
23390,RKT.L,2024,4555226.0
23399,SPK.NZ,2024,358987.0
23402,EMBI.MI,2018,615.1
23403,EMBI.MI,2019,565.5
23404,EMBI.MI,2020,438.1
23405,EMBI.MI,2021,476.9
23406,EMBI.MI,2022,330.7
23407,EMBI.MI,2023,237.2
23410,PROX.BR,2017,481000.0
23411,PROX.BR,2018,540000.0
23412,PROX.BR,2019,460400.0
23413,PROX.BR,2020,337824.0
23414,PROX.BR,2021,421700.0
23415,PROX.BR,2022,437300.0
23416,PROX.BR,2023,335168.0
23417,PROX.BR,2024,333467.0
23424,CL.N,2022,6440300.0
23425,CL.N,2023,6814300.0
23426,CL.N,2024,7271856.0
23430,OREP.PA,2019,4678164.0
23432,OREP.PA,2021,3932000.0
23433,OREP.PA,2022,5036000.0
23434,OREP.PA,2023,5287135.0
23435,OREP.PA,2024,4797911.0
23439,KEMIRA.HE,2019,4170000.0
23440,KEMIRA.HE,2020,2627000.0
23441,KEMIRA.HE,2021,2621000.0
23442,KEMIRA.HE,2022,2543000.0
23443,KEMIRA.HE,2023,2264000.0
23444,KEMIRA.HE,2024,1691323.0
23448,9432.T,2019,7410000.0
23449,9432.T,2020,5990000.0
23450,9432.T,2021,6240000.0
23451,9432.T,2022,4550000.0
23452,9432.T,2023,3940000.0
23453,9432.T,2024,4210000.0
23458,ADM.N,2020,13608000.0
23459,ADM.N,2021,35070000.0
23460,ADM.N,2022,97600000.0
23461,ADM.N,2023,89536000.0
23462,ADM.N,2024,94637000.0
23469,JNPR.N,2022,472198.0
23470,JNPR.N,2023,438066.0
23477,GCC.MX,2021,201000.0
23478,GCC.MX,2022,113000.0
23479,GCC.MX,2023,31000.0
23488,DANHOS13.MX,2023,6759.93
23489,DANHOS13.MX,2024,6687.16
23493,WLSNc.AS,2019,200089.0
23495,WLSNc.AS,2021,218928.0
23496,WLSNc.AS,2022,210927.0
23497,WLSNc.AS,2023,222184.0
23498,WLSNc.AS,2024,211031.0
23506,WBD.OQ,2023,1341464.0
23507,WBD.OQ,2024,941623.0
23515,LLY.N,2023,3098800.0
23516,LLY.N,2024,4344673.0
23524,MTS.AX,2023,694945.0
23525,MTS.AX,2024,932185.0
23532,005300.KS,2022,1177020.0
23533,005300.KS,2023,843112.0
23539,G1AG.DE,2020,1143658.0
23540,G1AG.DE,2021,1174183.0
23541,G1AG.DE,2022,1220912.0
23542,G1AG.DE,2023,1229447.0
23543,G1AG.DE,2024,1121236.0
23548,PTTGC.BK,2020,5707398.0
23549,PTTGC.BK,2021,6087267.0
23550,PTTGC.BK,2022,5642268.0
23551,PTTGC.BK,2023,7372455.0
23552,PTTGC.BK,2024,5872136.0
23557,ACBr.AT,2020,6974.0
23558,ACBr.AT,2021,6065.0
23559,ACBr.AT,2022,5050.0
23560,ACBr.AT,2023,4292.0
23566,601231.SS,2020,13500253.32
23567,601231.SS,2021,12843600.91
23568,601231.SS,2022,8068349.38
23569,601231.SS,2023,6838088.66
23570,601231.SS,2024,11921464.31
23572,4902.T,2017,395235.0
23573,4902.T,2018,416845.0
23574,4902.T,2019,437036.0
23575,4902.T,2020,415783.0
23576,4902.T,2021,295044.0
23577,4902.T,2022,247088.0
23578,4902.T,2023,296379.0
23579,4902.T,2024,271543.0
23587,2778.HK,2023,108.1
23588,2778.HK,2024,117.2
23596,AHT.L,2023,456982.0
23597,AHT.L,2024,521026.0
23601,UNFI.N,2019,17744444.0
23602,UNFI.N,2020,18348253.8
23603,UNFI.N,2021,18531736.33
23604,UNFI.N,2022,24970000.0
23605,UNFI.N,2023,21509460.97
23606,UNFI.N,2024,22767422.83
23612,ENAG.MC,2021,22093.64
23613,ENAG.MC,2022,30315.0
23614,ENAG.MC,2023,45735.0
23615,ENAG.MC,2024,50546.0
23620,KLBN4.SA,2020,85282.25
23621,KLBN4.SA,2021,851311.72
23622,KLBN4.SA,2022,710355.2
23623,KLBN4.SA,2023,627412.66
23630,UNH.N,2021,6196306.0
23631,UNH.N,2022,6529413.0
23632,UNH.N,2023,7064475.0
23633,UNH.N,2024,7778601.0
23641,ROP.OQ,2023,170139.0
23642,ROP.OQ,2024,155413.0
23645,7272.T,2018,3531412.0
23646,7272.T,2019,3522932.0
23647,7272.T,2020,3115239.0
23648,7272.T,2021,2121067.0
